id,name,rating,userRatingCount,websiteUri,formattedAddress,latitude,longitude
"ChIJWwXMOYVVwokRMpzeWYI2jRg","Promise Beauty Salon","4.6","71","","250 Broadway, Newark, NJ 07104, USA","40.7594299","-74.16943119999999"
"ChIJa7AD9zZUwokRSRTl1YhDXCM","Roxc Beauté Skincare & Wax Center","4.9","208","https://mysite.vagaro.com/roxcbeautekearny","2806 596 Kearny Ave, Kearny, NJ 07032, USA","40.7712009","-74.1446212"
"ChIJB9vqyQ9VwokRrwmcbYPNsI8","Jersey Style Barbershop Newark","4.9","149","http://jerseyhairbraidingnewark.booksy.com/a/","20 Bloomfield Pl, Newark, NJ 07104, USA","40.753463200000006","-74.16964650000001"
"ChIJP_s173ZUwokRFhDUmENzeJc","Zizzi Salon & Spa","4.1","266","http://www.zizzisalon.com/","432 Bergen St, Harrison, NJ 07029, USA","40.7436868","-74.1545652"
"ChIJFc1VWiBVwokR30Mo8y1tXxg","SUPREME BARBERSHOP KEARNY","5","114","","257 Kearny Ave, Kearny, NJ 07032, USA","40.7600323","-74.1515032"
"ChIJYTBL8B1VwokRHJw6Xf2DxHs","GS Hair by Gabriel Correa","4.7","115","http://www.gshairbygabrielcorrea.com/","111 Frank E Rodgers Blvd S, Harrison, NJ 07029, USA","40.7447595","-74.1561778"
"ChIJBy7xqnFUwokR9r6uFhY8ais","Yepsy Style Barber and Beauty Salon","4.6","185","https://arveduidir.top/yepsy-style-barber-and-beauty-salon-fhy8ais.html","101 Frank E Rodgers Blvd N, Harrison, NJ 07029, USA","40.7474075","-74.1562215"
"ChIJ_6VMxtpVwokRpR12_yxgFEI","D'Garcia 2 Barbershop Unisex","4.6","72","","503 Harrison Ave, Harrison, NJ 07029, USA","40.7467812","-74.1539212"
"ChIJPfXWCNxVwokRwHQ0IWnh7Sk","Valentina VIP Nails","4.2","47","http://www.valentinavipnails.com/","111-115 Frank E Rodgers Blvd S #303, Harrison, NJ 07029, USA","40.744840499999995","-74.1563236"
"ChIJ8fkx_BFVwokRz772ty8XP6U","V&D Beauty Salon & Spa","4.9","35","https://www.schedulicity.com/scheduling/VDBKGV8","198 Midland Ave, Kearny, NJ 07032, USA","40.7681125","-74.14040849999999"
"ChIJPbIGcmlUwokRpJhSKWq-c8k","Ace of Fades Barbershop","4.6","133","http://aceoffadesnj.com/","129 Kearny Ave, Kearny, NJ 07032, USA","40.7564869","-74.1545951"
"ChIJ_4Gs-gZVwokRFUvTqSIJMUs","Bluprint Cut and Shave","4.7","149","","96 Kearny Ave suite b, Kearny, NJ 07032, USA","40.7554729","-74.1552762"
"ChIJlxIhKmpUwokR36GxyyLYa-o","Zoe’s Beauty & Spa ( Dominican )","4.8","41","https://zoesbeautyspa.my.canva.site/zoe-s-beauty-spa#home","162 Kearny Ave, Kearny, NJ 07032, USA","40.7572437","-74.1533145"
"ChIJAReauXJUwokRiFJ5kFWnntc","Oki's Hair Studio","4.7","133","","754 Harrison Ave, Harrison, NJ 07029, USA","40.7478129","-74.1483611"
"ChIJ-QAWDVdVwokRXf0j7pdTv_U","Heritage Clippers","5","312","","603b Frank E Rodgers Blvd N, Harrison, NJ 07029, USA","40.750912299999996","-74.1571886"
"ChIJAf3NunBUwokRqc2bpK1-OS8","Diamond Cuts Barbershop","4.7","151","","239 Harrison Ave, Harrison, NJ 07029, USA","40.746052","-74.15851099999999"
"ChIJNTwMDWpUwokRcSx7i547qE0","D Linhare's Hair Brazilian salon","4.7","106","http://dlinhareshair.com/","258 Kearny Ave, Kearny, NJ 07032, USA","40.7599908","-74.1510283"
