id,name,rating,userRatingCount,websiteUri,formattedAddress,latitude,longitude
"ChIJmyz2uZdlZIgRFAblPNAWGhg","Just Love Coffee Cafe - Melrose","4.8","503","https://justlovecoffeecafe.com/tn-melrose/","810 Gale Park Ln #104, Nashville, TN 37204, USA","36.1195963","-86.7756931"
"ChIJT2tOHpZlZIgRf9Z6vofRKzo","Rafferty's Restaurant & Bar","4.3","2802","https://www.raffertys.com/","4041 Armory Oaks Dr Unit 4577, Nashville, TN 37204, USA","36.1046587","-86.7623577"
"ChIJ99SP0PJlZIgRj-FNwIut2v8","The Eastern Peak - Thompson Lane","4.4","1588","http://www.theeasternpeak.com/","536 Thompson Ln, Nashville, TN 37211, USA","36.111542799999995","-86.7504218"
"ChIJc0-rGvFlZIgRr4mAkrEjw4E","Delicias Las Catrachas","4.1","691","https://deliciaslascatrachas.shop/","2518 Nolensville Pk, Nashville, TN 37211, USA","36.118062","-86.74855"
"ChIJozE_QKRlZIgRQDJ4TUztyEQ","Mas Amigos Mexican Kitchen","4.7","447","http://masamigosnashville.com/","2615 Nolensville Pk, Nashville, TN 37211, USA","36.116382099999996","-86.7484949"
"ChIJ1WHEtQ1pZIgRiPDT2iKy4ks","Primitive Coffee Company","4.8","144","http://primitivecoffee.co/","2601 Nolensville Pk, Nashville, TN 37211, USA","36.1172919","-86.74864629999999"
"ChIJNzMIUpluZIgRz2Lc5ITjdK0","LongHorn Steakhouse","4.3","2918","https://www.longhornsteakhouse.com/locations/tn/nashville/nashville-airport-murfreesboro-pike/5020?cmpid=br:lh_ag:ie_ch:loc_ca:LHGMB_sn:gmb_gt:nashville-tn-5020_pl:locurl_rd:1008","1175 Murfreesboro Pike, Nashville, TN 37217, USA","36.12206200000001","-86.70582499999999"
"ChIJY731MTJvZIgRwXFWyQNAXAM","Ramadan Restaurant","4.5","385","","1041 Murfreesboro Pike, Nashville, TN 37217, USA","36.1271905","-86.7131895"
"ChIJCc3A1eRvZIgR8vui9aw_7eQ","Baraka restaurant","4.6","174","https://barakah-resturant.square.site/s/order#7QCNZIXLFEF5BS4GOMNLR6OQ","1040 Murfreesboro Pike, Nashville, TN 37217, USA","36.1286501","-86.712909"
"ChIJ64cyQDJvZIgRwI6KoT7RLSU","King Buffet","3.5","880","","1051 Murfreesboro Pike, Nashville, TN 37217, USA","36.1273717","-86.7126732"
"ChIJH6C1PjJvZIgR8IqJ4fj6moc","Vinh-Long","4.7","653","","1061 Murfreesboro Pike, Nashville, TN 37217, USA","36.1268691","-86.7128985"
"ChIJ0x8n0ShvZIgR5b84YIHSp9U","McDonald's","3.4","1651","https://www.mcdonalds.com/us/en-us/location/TN/NASHVILLE/1173-MURFREESBORO-RD/2994.html?cid=RF:YXT:GMB::Clicks","1173 Murfreesboro Rd, Nashville, TN 37217, USA","36.1216615","-86.705408"
"ChIJvfIcKKVvZIgR3HEuexxLHfE","Ramzys Meat & Three","4.3","726","https://ramzysmeatand3.com/?utm_source=google","306 E Thompson Ln, Nashville, TN 37211, USA","36.1256024","-86.7123001"
"ChIJ078Q2yhvZIgRakzc3MjqNOQ","Popeyes Louisiana Kitchen","3.3","1455","https://www.popeyes.com/store-locator/store/restaurant_83490","1188 Murfreesboro Pike, Nashville, TN 37217, USA","36.1225826","-86.7051903"
"ChIJ_7k1U1JvZIgRWmAwIXUjFvA","Mexico Tipico Restaurante & Taqueria #2","4.2","307","https://www.mexicotipiconashville.com/","1084 Murfreesboro Pike, Nashville, TN 37217, USA","36.127497","-86.711242"
"ChIJyfIOQ3JvZIgRXgi91PKGugg","Sankalp Nashville","4.7","274","https://www.sankalpusa.com/","55 E Thompson Ln #105, Nashville, TN 37211, USA","36.1102725","-86.72436309999999"
"ChIJv9qVQFhuZIgRXFNAUBnopnE","So Gong Dong Tofu House","4.5","299","","1310 Antioch Pike, Nashville, TN 37211, USA","36.08566","-86.6899956"
"ChIJ__8voVluZIgRP1hkyYPmaoo","Las Palmas Mexican Restaurante","4.4","1187","http://www.laspalmasnashville.com/","1400 Antioch Pike, Antioch, TN 37013, USA","36.08356","-86.6887661"
"ChIJDxBMEY1vZIgR2xikN29g76w","Ole Red Nashville Airport","4.8","11122","https://olered.com/nashvilleairport/","1 Terminal Dr Concourse C, Nashville, TN 37214, USA","36.128957","-86.6701733"
"ChIJS-vAmBxmZIgRvc3gDAl9V_k","Shell","3.6","30","https://find.shell.com/us/fuel/10014428-1691-murfreesboro-pike/en_US","1691 Murfreesboro Pike, Nashville, TN 37217, USA","36.103032899999995","-86.6667659"
"ChIJk40ahlhmZIgRW6ZijGvSCPE","Oscar's Taco Shops - Harding & I24","4.6","1275","http://www.oscarstacoshops.com/","326 Harding Pl #101, Nashville, TN 37211, USA","36.0871923","-86.6942521"
"ChIJEe3W1odvZIgR6JAgBLukWdw","West Coast Taco Shop - BNA","4.3","865","","1609 Murfreesboro Pike f, Nashville, TN 37217, USA","36.104489099999995","-86.6715224"
"ChIJ7-BOL1ZuZIgR__8ZmTfLBfM","Dunkin'","3.4","705","https://locations.dunkindonuts.com/en/tn/nashville/326-harding-pl/346212?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=346212&y_source=1_MTIxMTE2MjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","326 Harding Pl, Nashville, TN 37211, USA","36.0871956","-86.69449929999999"
"ChIJ6S13jD1tZIgRXdyywS9G9sE","La Chula Mexican Restaurant","3.8","204","https://lachulamexicangrill.com/?utm_source=google","2209 Murfreesboro Pike, Nashville, TN 37217, USA","36.089904499999996","-86.6508996"
"ChIJifXxkjJsZIgRth-ONG5b_BI","Zaxby's Chicken Fingers & Buffalo Wings","3.8","710","https://www.zaxbys.com/locations/tn/nashville/2241-murfreesboro-pike/?utm_source=extnet&utm_medium=organic&utm_campaign=local-listings&utm_content=56801","2241 Murfreesboro Pike, Nashville, TN 37241, USA","36.0880789","-86.6499549"
"ChIJhx0YIVZuZIgRmiGV0F0WC6M","Wendy's","3.6","1038","https://locations.wendys.com/united-states/tn/nashville/330-harding-place?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search","330 Harding Pl, Nashville, TN 37211, USA","36.0871552","-86.69488009999999"
